timestamp,cpu_usage,memory_usage,temperature,battery_drain,upload_speed_kbps,download_speed_kbps,Target
2026-02-22 17:50:52,88.0,79.0,34.9,-734.0,3.4816153000000005,2.9615110000000016,0
2026-02-22 17:50:57,77.0,79.0,34.9,-659.0,1.6109149999999999,0.8341369599999986,0
2026-02-22 17:51:01,84.0,80.0,34.9,-783.0,1.2028008000000001,0.6287091999999994,0
2026-02-22 17:51:05,83.0,80.0,34.9,-595.0,2.3260517,1.4501357000000006,0
2026-02-22 17:51:09,72.0,80.0,34.9,-660.0,0.7227680000000001,0.3973280999999993,0
2026-02-22 17:51:13,82.0,79.0,34.9,-435.0,0.15349104999999996,0.15324818999999934,0
2026-02-22 17:51:17,82.0,79.0,34.9,-499.0,1.2262849,1.4604752999999988,0
2026-02-22 17:51:21,80.0,79.0,34.9,-468.0,0.10237370999999995,0.11769329999999911,0
2026-02-22 17:51:25,86.0,79.0,34.9,-471.0,0.19910026999999997,0.1575805800000012,0
2026-02-22 17:51:29,89.0,79.0,34.9,-607.0,0.0126415849999999,0.028929780999998655,0
2026-02-22 17:51:33,81.0,79.0,34.9,-571.0,0.7771648,0.38858240000000066,0
2026-02-22 17:51:37,83.0,79.0,34.9,-594.0,0.025239188000000023,0.06091381199999901,0
2026-02-22 17:51:41,71.0,79.0,34.9,-624.0,0.1830598699999999,0.72008413,0
2026-02-22 17:51:45,69.0,79.0,34.9,-654.0,2.4587972,1.9088574999999999,0
2026-02-22 17:51:49,65.0,78.0,34.9,-440.0,0.4131049200000001,0.5471572000000009,0
2026-02-22 17:51:53,67.0,79.0,35.0,-443.0,0.5659539999999998,0.8751867000000004,0
2026-02-22 17:51:57,68.0,79.0,35.0,-424.0,0.30687796999999994,0.25897390000000087,0
2026-02-22 17:52:01,83.0,79.0,35.0,-557.0,0.012635294000000075,0.02697149500000151,0
2026-02-22 17:52:09,72.0,79.0,35.0,-596.0,0.0,0.0,0
2026-02-22 17:52:13,76.0,78.0,35.0,-668.0,5.970392,1.8877778999999997,0
2026-02-22 17:52:17,70.0,78.0,35.0,-611.0,2.8946886,38.992016,0
2026-02-22 17:52:21,74.0,79.0,35.0,-564.0,0.0,0.0,0
2026-02-22 17:52:29,78.0,78.0,35.0,-574.0,2.9744415,0.15785531999999947,0
2026-02-22 17:52:45,70.0,80.0,35.0,-504.0,2.9683802,81.53628,0
2026-02-22 17:52:49,81.0,80.0,35.0,-422.0,1.5387299000000003,99.09241500000002,0
2026-02-22 17:52:53,53.0,80.0,35.2,-532.0,2.0529923,0.2616964000000017,0
2026-02-22 17:52:57,63.0,80.0,35.2,-400.0,0.14883504999999997,5.1977777,0
2026-02-22 17:53:01,68.0,80.0,35.2,-513.0,1.3932486,0.47187146999999996,0
2026-02-22 17:53:09,50.0,78.0,35.2,-461.0,1.2978737,94.95631400000002,0
2026-02-22 17:53:13,63.0,78.0,35.2,-476.0,0.9222417,6.297579299999999,0
2026-02-22 17:53:17,67.0,78.0,35.2,-507.0,0.08546743499999998,0.11630369999999957,0
2026-02-22 17:53:21,62.0,78.0,35.2,-585.0,1.2149322,118.868,0
2026-02-22 17:53:25,56.0,78.0,35.2,-453.0,0.06168785999999993,0.012629011000001356,0
2026-02-22 17:53:33,63.0,80.0,35.2,-438.0,2.3421938,0.13811940000000078,0
2026-02-22 17:53:37,57.0,80.0,35.2,-666.0,0.7700240000000002,0.2152859900000017,0
2026-02-22 17:53:41,88.0,80.0,35.2,-610.0,1.3313892,105.03572,0
2026-02-22 17:54:01,51.0,79.0,35.4,-513.0,3.7717025,12.749957000000002,0
2026-02-22 17:54:05,88.0,79.0,35.4,-674.0,0.6342323,0.10061406000000161,0
2026-02-22 17:54:09,81.0,79.0,35.4,-640.0,1.0280628,77.640366,0
2026-02-22 17:54:17,79.0,80.0,35.4,-621.0,0.13954365000000002,8.307953,0
2026-02-22 17:54:25,64.0,79.0,35.4,-468.0,0.37974733000000005,0.05268872999999985,0
2026-02-22 17:54:38,71.0,78.0,35.4,-425.0,3.3364074,0.6846329000000004,0
2026-02-22 17:54:42,72.0,78.0,35.4,-389.0,2.0658894,133.72989,0
2026-02-22 17:54:46,75.0,78.0,35.4,-365.0,3.1084845,1.733648200000001,0
2026-02-22 17:54:50,75.0,78.0,35.4,-476.0,1.5604061,54.370255,0
2026-02-22 17:54:54,77.0,78.0,35.8,-615.0,1.5404589,0.21919859999999858,0
2026-02-22 17:54:58,77.0,78.0,35.8,-515.0,1.425995,66.29092,0
2026-02-22 17:55:02,77.0,78.0,35.8,-635.0,2.3824525,59.55208,0
2026-02-22 17:55:06,77.0,78.0,35.8,-592.0,2.047568,61.441895,0
2026-02-22 17:55:10,86.0,79.0,35.8,-588.0,0.0524720139999999,0.07020561399999536,0
2026-02-22 17:55:14,77.0,78.0,35.8,-608.0,3.2939532,44.57901,0
2026-02-22 17:55:18,76.0,79.0,35.8,-561.0,2.0625508,87.922485,0
2026-02-22 17:55:22,77.0,79.0,35.8,-561.0,2.0062861,51.50099,0
2026-02-22 17:55:26,77.0,79.0,35.8,-468.0,1.3692286,79.50687,0
2026-02-22 17:55:30,67.0,79.0,35.8,-519.0,3.436548,0.31013936000000086,0
2026-02-22 17:55:34,75.0,79.0,35.8,-389.0,0.5180323,0.23995120000000014,0
2026-02-22 17:55:38,77.0,79.0,35.8,-508.0,3.2501068,113.66726,0
2026-02-22 17:55:42,64.0,79.0,35.8,-358.0,2.914125,122.53915,0
2026-02-22 17:55:46,72.0,79.0,35.8,-414.0,0.5404017999999999,0.8937041000000008,0
2026-02-22 17:55:50,77.0,79.0,35.8,-708.0,1.5909850999999997,0.2350263599999991,0
2026-02-22 17:55:54,77.0,79.0,36.0,-553.0,0.17009051000000008,0.09646562000000003,0
2026-02-22 17:55:58,77.0,79.0,36.0,-567.0,0.9736502,0.020870867999999376,0
2026-02-22 17:56:02,67.0,79.0,36.0,-594.0,1.1635587,76.59791000000001,0
2026-02-22 17:56:06,80.0,79.0,36.0,-556.0,0.97826594,0.0,0
2026-02-22 17:56:10,76.0,78.0,36.0,-460.0,0.33840552,0.012641585000000788,0
2026-02-22 17:56:14,77.0,78.0,36.0,-397.0,3.02642,116.90702000000002,0
2026-02-22 17:56:18,77.0,78.0,36.0,-729.0,0.6756336699999999,0.009707379999998267,0
2026-02-22 17:56:22,77.0,78.0,36.0,-488.0,1.5157747000000001,51.906834,0
2026-02-22 17:56:26,77.0,78.0,36.0,-516.0,0.96198696,0.0,0
2026-02-22 17:56:30,77.0,78.0,36.0,-471.0,0.4007408000000001,0.13447187999999954,0
2026-02-22 17:56:34,77.0,78.0,36.0,-561.0,1.5543842,7.826836,0
2026-02-22 17:56:38,86.0,79.0,36.0,-561.0,1.7982655,49.30899,0
2026-02-22 17:56:42,77.0,79.0,36.0,-534.0,0.8362532,0.9397800600000004,0
2026-02-22 17:56:46,77.0,78.0,36.0,-532.0,1.6655006,47.90622,0
2026-02-22 17:56:50,77.0,78.0,36.0,-487.0,1.0581857000000001,0.05028568200000194,0
2026-02-22 17:56:54,77.0,78.0,36.2,-572.0,1.5424778,60.78014,0
2026-02-22 17:56:58,69.0,79.0,36.2,-506.0,2.002682,53.75733600000001,0
2026-02-22 17:57:02,77.0,79.0,36.2,-370.0,0.14766228000000003,0.15543398000000153,0
2026-02-22 17:57:06,67.0,79.0,36.2,-402.0,0.97680545,0.0,0
2026-02-22 17:57:10,69.0,79.0,36.2,-406.0,0.06871387000000007,0.08085412999999875,0
2026-02-22 17:57:14,67.0,79.0,36.2,-326.0,2.2613084,50.373657,0
2026-02-22 17:57:18,77.0,79.0,36.2,-542.0,0.012625869999999928,0.030836262000001113,0
2026-02-22 17:57:22,77.0,79.0,36.2,-677.0,1.0013287,0.07089911999999998,0
2026-02-22 17:57:26,77.0,79.0,36.2,-582.0,1.3845767000000002,55.41124,0
2026-02-22 17:57:30,75.0,79.0,36.2,-654.0,7.1680174,15.340291,0
2026-02-22 17:57:34,77.0,80.0,36.2,-580.0,1.7857907,3.9856672000000017,0
2026-02-22 17:57:38,77.0,80.0,36.2,-445.0,1.141797,1.2836697999999984,0
2026-02-22 17:57:42,77.0,80.0,36.2,-540.0,1.1628755,0.6883367299999996,0
2026-02-22 17:57:46,77.0,80.0,36.2,-460.0,0.54734164,0.18106994000000043,0
2026-02-22 17:57:50,69.0,80.0,36.2,-415.0,2.4768734,54.852203,0
2026-02-22 17:57:54,75.0,80.0,36.2,-482.0,0.47831630000000014,0.10256579500000029,0
2026-02-22 17:57:58,80.0,80.0,36.2,-423.0,0.7340001500000001,0.10950515000000038,0
2026-02-22 17:58:03,60.0,80.0,36.2,-600.0,2.9095197,102.30895000000001,0
2026-02-22 17:58:07,77.0,80.0,36.2,-702.0,1.4682463000000001,45.36835,0
2026-02-22 17:58:11,77.0,80.0,36.2,-522.0,0.65120363,0.0,0
2026-02-22 17:58:15,77.0,80.0,36.2,-503.0,0.19093439,0.09899400999999841,0
2026-02-22 17:58:19,67.0,79.0,36.2,-589.0,0.9755899,0.012644733999998437,0
2026-02-22 17:58:23,77.0,79.0,36.2,-565.0,1.17974,58.025000000000006,0
2026-02-22 17:58:27,77.0,80.0,36.2,-518.0,1.0428319,0.09515598400000158,0
2026-02-22 17:58:31,77.0,80.0,36.2,-483.0,1.5777482,53.78791,0
2026-02-22 17:58:35,83.0,79.0,36.2,-546.0,1.9606669999999997,53.550854,0
2026-02-22 17:58:39,66.0,79.0,36.2,-502.0,5.2517037,11.087444,0
2026-02-22 17:58:43,77.0,79.0,36.2,-445.0,0.9063394000000001,0.786790100000001,0
2026-02-22 17:58:47,75.0,79.0,36.2,-368.0,2.6682515,54.842859999999995,0
2026-02-22 17:58:51,72.0,79.0,36.2,-408.0,0.08131952599999992,0.13253869000000051,0
2026-02-22 17:58:55,76.0,80.0,36.7,-441.0,2.6393187,59.995537,0
2026-02-22 17:58:59,77.0,80.0,36.7,-518.0,0.0,0.0,0
2026-02-22 17:59:03,77.0,80.0,36.7,-626.0,2.3530252,1.3463548000000003,0
2026-02-22 17:59:07,72.0,80.0,36.7,-537.0,0.3637792799999999,0.08486561999999509,0
2026-02-22 17:59:11,64.0,80.0,36.7,-566.0,1.3993915,51.72187,0
2026-02-22 17:59:15,62.0,80.0,36.7,-567.0,0.4865824300000001,0.09877258999999938,0
2026-02-22 17:59:19,77.0,80.0,36.7,-556.0,0.650718,0.0,0
2026-02-22 17:59:23,77.0,80.0,36.7,-579.0,0.6516901,0.0,0
2026-02-22 17:59:27,77.0,80.0,36.7,-623.0,1.0860405,52.721996,0
2026-02-22 17:59:31,77.0,80.0,36.7,-566.0,0.69476837,0.0,0
2026-02-22 17:59:35,77.0,80.0,36.7,-506.0,1.8306293,55.227062,0
2026-02-22 17:59:39,77.0,80.0,36.7,-427.0,1.0169183,0.02017791400000135,0
2026-02-22 17:59:43,77.0,80.0,36.7,-519.0,1.9732978,50.627884,0
2026-02-22 17:59:47,60.0,80.0,36.7,-370.0,2.220763,57.183918,0
2026-02-22 17:59:51,56.0,80.0,36.7,-486.0,0.36924753,0.03449549000000118,0
2026-02-22 17:59:55,67.0,80.0,36.9,-415.0,0.89797175,1.4512602000000001,0
2026-02-22 17:59:59,77.0,80.0,36.9,-350.0,0.9904161700000002,0.04885243000000017,0
2026-02-22 18:00:03,74.0,80.0,36.9,-650.0,1.9110779,52.072556,0
2026-02-22 18:00:15,55.0,76.0,36.9,-367.0,3.8789880000000005,80.77525,0
2026-02-22 18:00:23,77.0,79.0,36.9,-338.0,0.8551297,5.886576,0
2026-02-22 18:00:27,68.0,78.0,36.9,-369.0,0.08636763999999997,0.027491669999999857,0
2026-02-22 18:00:31,66.0,79.0,36.9,-473.0,0.14939948999999997,1.3754470000000012,0
2026-02-22 18:00:35,68.0,78.0,36.9,-447.0,0.15233016,0.11618813999999844,0
2026-02-22 18:00:43,77.0,79.0,36.9,-455.0,3.7089474000000004,9.889394,0
2026-02-22 18:00:47,72.0,79.0,36.9,-415.0,0.14263304,0.09063394000000002,0
2026-02-22 18:00:51,57.0,79.0,36.9,-396.0,1.0910375,53.81423000000001,0
2026-02-22 18:00:55,55.0,79.0,37.0,-561.0,0.33694687,1.460832400000001,0
2026-02-22 18:00:59,55.0,79.0,37.0,-397.0,0.9653879000000001,0.30511504000000045,0
2026-02-22 18:01:03,71.0,79.0,37.0,-600.0,0.012632151999999897,0.03206623000000164,0
2026-02-22 18:01:07,83.0,78.0,37.0,-730.0,1.642268,4.936282599999998,0
2026-02-22 18:01:15,76.0,79.0,37.0,-431.0,6.410212500000001,56.648415,0
2026-02-22 18:01:19,63.0,78.0,37.0,-519.0,1.899385,1.079422600000001,0
2026-02-22 18:01:23,69.0,79.0,37.0,-441.0,1.3695247,45.8439,0
2026-02-22 18:01:27,77.0,79.0,37.0,-595.0,1.3273289000000001,55.486861999999995,0
2026-02-22 18:01:32,75.0,79.0,37.0,-496.0,0.48694550000000003,0.8148140300000009,0
2026-02-22 18:01:36,77.0,79.0,37.0,-559.0,0.25659367,0.09427874000000003,0
2026-02-22 18:01:40,77.0,79.0,37.0,-636.0,1.2417058,50.35246,0
2026-02-22 18:01:44,61.0,79.0,37.0,-603.0,0.4001547999999999,0.823647900000001,0
2026-02-22 18:01:48,77.0,79.0,37.0,-487.0,0.02533362600000011,0.060898135999998715,0
2026-02-22 18:01:52,77.0,79.0,37.0,-527.0,1.5616257000000002,49.34373,0
2026-02-22 18:01:56,83.0,79.0,37.0,-604.0,0.40412834,0.06363078000000044,0
2026-02-22 18:02:00,77.0,79.0,37.0,-418.0,0.20271956999999996,0.029725706000000685,0
2026-02-22 18:02:04,66.0,79.0,37.0,-406.0,1.1428118,53.00383,0
2026-02-22 18:02:08,75.0,79.0,37.0,-428.0,0.15830900000000003,0.0332643130000001,0
2026-02-22 18:02:12,77.0,79.0,37.0,-528.0,1.0130014000000003,0.2779073399999987,0
2026-02-22 18:02:16,77.0,80.0,37.0,-419.0,0.2070244400000001,0.1419040900000006,0
2026-02-22 18:02:20,77.0,80.0,37.0,-544.0,0.0,0.0,0
2026-02-22 18:02:24,77.0,80.0,37.0,-503.0,0.0126415849999999,0.03233328499999999,0
2026-02-22 18:02:28,77.0,80.0,37.0,-551.0,1.056768,61.715927,0
2026-02-22 18:02:32,71.0,81.0,37.0,-594.0,2.2952018,9.425252,0
2026-02-22 18:02:36,72.0,80.0,37.0,-501.0,0.12719831000000004,0.06359915399999849,0
2026-02-22 18:02:40,77.0,80.0,37.0,-594.0,2.1791024,123.39847600000002,0
2026-02-22 18:02:44,77.0,79.0,37.0,-604.0,2.550832,57.47615400000001,0
2026-02-22 18:02:48,77.0,79.0,37.0,-639.0,1.5166386,8.219563500000001,0
2026-02-22 18:02:52,75.0,80.0,37.0,-500.0,0.012660496000000077,0.03213818000000046,0
2026-02-22 18:02:56,77.0,81.0,37.1,-652.0,1.3383423,65.610825,0
2026-02-22 18:03:08,48.0,79.0,37.1,-911.0,2.1117496,13.549988000000003,0
2026-02-22 18:03:16,42.0,77.0,37.1,-218.0,0.36542183000000006,5.569709,0
2026-02-22 18:03:20,35.0,77.0,37.1,-285.0,1.4212711,0.6240970499999996,0
2026-02-22 18:03:24,38.0,77.0,37.1,-466.0,2.149946,1.1145074000000008,0
2026-02-22 18:03:28,38.0,79.0,37.1,-221.0,1.7561140999999998,0.19604036000000136,0
2026-02-22 18:03:32,39.0,78.0,37.1,-257.0,1.8684701999999997,0.1651860599999999,0
2026-02-22 18:03:36,41.0,78.0,37.1,-219.0,0.22909417999999993,0.06358334400000132,0
2026-02-22 18:03:40,60.0,79.0,37.1,-223.0,0.94553745,1.0468536999999998,0
2026-02-22 18:03:44,47.0,79.0,37.1,-238.0,0.2045667,0.23525169999999918,0
2026-02-22 18:03:52,75.0,78.0,37.1,-420.0,2.9751825,12.349842000000002,0
2026-02-22 18:03:56,59.0,78.0,36.9,-469.0,1.0878503,0.31806925000000064,0
2026-02-22 18:04:00,74.0,78.0,36.9,-639.0,2.8032176,0.16385277999999914,0
2026-02-22 18:04:04,70.0,79.0,36.9,-406.0,0.03273800400000004,0.05965591600000053,0
2026-02-22 18:04:08,79.0,79.0,36.9,-537.0,0.60947204,0.06526592000000164,0
2026-02-22 18:04:12,77.0,79.0,36.9,-487.0,0.012613325000000009,0.03104818599999959,0
2026-02-22 18:04:16,86.0,78.0,36.9,-623.0,0.7565985,0.12569374999999638,0
2026-02-22 18:04:20,77.0,78.0,36.9,-531.0,0.02528317000000002,0.052268089999998324,0
2026-02-22 18:04:24,77.0,79.0,36.9,-526.0,0.012635294000000075,0.03328914200000099,0
2026-02-22 18:04:28,66.0,79.0,36.9,-457.0,0.0,0.0,0
2026-02-22 18:04:32,77.0,79.0,36.9,-526.0,0.0,0.15555001999999973,0
2026-02-22 18:04:36,74.0,79.0,36.9,-544.0,1.0503526,0.17461228000000162,0
2026-02-22 18:04:40,69.0,79.0,36.9,-425.0,0.18283231999999994,0.4720133199999985,0
2026-02-22 18:04:44,52.0,79.0,36.9,-430.0,0.15074455999999992,0.3786820000000013,0
2026-02-22 18:04:48,74.0,78.0,36.9,-549.0,0.03421851599999992,0.035189252000002114,0
2026-02-22 18:04:52,55.0,81.0,36.9,-397.0,3.9560130000000004,4.165258999999999,0
2026-02-22 18:04:56,58.0,81.0,36.9,-771.0,2.022497,0.9110850699999986,0
2026-02-22 18:05:08,49.0,81.0,36.9,-428.0,7.0914664,0.8304070000000046,0
2026-02-22 18:05:12,52.0,82.0,36.9,-326.0,0.09719342999999991,0.09037284000000056,0
2026-02-22 18:05:17,55.0,81.0,36.9,-364.0,0.15773744999999995,0.12662745000000086,0
2026-02-22 18:05:21,49.0,82.0,36.9,-313.0,0.41800572999999996,0.7742468000000002,0
2026-02-22 18:05:25,50.0,81.0,36.9,-388.0,0.0,0.0,0
2026-02-22 18:13:36,46.0,77.0,38.4,-263.0,4.6576014,0.5363667600000035,0
2026-02-22 18:13:40,55.0,74.0,38.4,-233.0,2.6596367,0.7155133000000014,0
2026-02-22 18:13:44,37.0,76.0,38.4,-238.0,0.2390886000000001,0.0667110760000007,0
2026-02-22 18:13:48,39.0,76.0,38.4,-192.0,3.9152157,1.0572561,0
2026-02-22 18:13:52,29.0,76.0,38.4,-192.99999999999997,0.14571935000000003,0.0,1
2026-02-22 18:13:56,32.0,76.0,38.4,-196.0,0.07271501000000002,0.022784036000000896,0
2026-02-22 18:14:00,37.0,76.0,38.4,-233.0,3.9018862,1.8546928999999999,0
2026-02-22 18:14:36,76.0,74.0,36.1,-35.00000000000006,0.0,0.0,1
2026-02-22 18:14:57,86.0,76.0,35.7,-82.0,0.4294070299999999,0.21470352000000048,0
2026-02-22 18:15:01,86.0,76.0,35.7,-285.0,5.058155,11.206359,0
2026-02-22 18:15:05,30.999999999999996,75.0,35.7,-146.00000000000003,1.9933379,3.004507799999999,1
2026-02-22 18:15:13,59.0,73.0,35.7,-417.0,7.384021,8.813665000000002,0
2026-02-22 18:15:17,32.0,73.0,35.7,-150.00000000000003,0.0,0.0,1
2026-02-22 18:15:37,33.0,76.0,35.7,-441.0,6.560603,33.06108,1
2026-02-22 18:15:41,39.0,76.0,35.7,-194.99999999999997,3.6175988000000006,0.3611777399999987,1
2026-02-22 18:15:45,30.999999999999996,75.0,35.7,-244.0,6.550701600000001,1.9142182000000005,1
2026-02-22 18:15:49,26.0,75.0,35.7,-148.0,1.7134851999999998,7.178975000000003,1
2026-02-22 18:15:53,26.0,75.0,35.7,-157.0,3.3968863,0.26897874000000144,1
2026-02-22 18:15:57,29.0,75.0,35.3,-114.99999999999994,1.4157854,0.0,1
2026-02-22 18:16:01,26.0,75.0,35.3,-97.0,4.154089,1.7882223999999987,1
2026-02-22 18:16:05,26.0,75.0,35.3,-141.99999999999997,0.9436229,0.0,1
2026-02-22 18:16:09,30.0,75.0,35.3,-112.0,1.4129555000000003,0.013062763000000643,1
2026-02-22 18:16:13,46.0,75.0,35.3,-131.0,3.8699467,12.092917,1
2026-02-22 18:16:17,38.0,75.0,35.3,-260.0,1.7428927,0.20563034999999985,1
2026-02-22 18:16:21,52.0,74.0,35.3,-525.0,2.7294667,0.3654516000000001,0
2026-02-22 18:16:25,53.0,74.0,35.3,-316.0,2.4097629,0.0,1
2026-02-22 18:16:49,48.0,77.0,35.3,-304.0,1.2516608000000002,0.4443335200000007,0
2026-02-22 18:17:05,27.0,77.0,35.3,-111.0,8.990784,0.8027572599999999,1
2026-02-22 18:17:09,42.0,76.0,35.3,-159.0,4.352478,0.5388182000000015,1
2026-02-22 18:17:13,24.0,76.0,35.3,-98.0,0.2438977,0.6235909999999976,1
2026-02-22 18:17:17,58.0,76.0,35.3,-356.0,1.3096629,0.0,0
2026-02-22 18:17:37,29.0,76.0,35.3,-124.99999999999997,0.8518023500000002,0.15860981000000507,1
2026-02-22 18:17:41,24.0,76.0,35.3,-110.0,1.3191568,0.08649416000000087,1
2026-02-22 18:17:46,47.0,77.0,35.3,-89.0,2.293955,0.7498259500000017,1
2026-02-22 18:17:50,35.0,77.0,35.3,-104.0,0.6177460999999999,0.0,1
2026-02-22 18:17:54,47.0,77.0,35.3,-104.0,0.9458256400000001,0.030978935000000263,1
2026-02-22 18:17:58,41.0,77.0,35.5,-192.0,2.1184306,0.12822080000000113,1
2026-02-22 18:18:26,47.0,78.0,35.5,-259.0,6.750586000000001,47.747974,1
2026-02-22 18:18:38,43.0,77.0,35.5,-186.0,5.784161,65.311386,1
2026-02-22 18:18:46,25.000000000000004,77.0,35.5,-104.0,1.5443088,1.3810241999999988,1
2026-02-22 18:18:50,45.0,77.0,35.5,-100.0,0.23211190000000004,0.012572727999998534,1
2026-02-22 18:18:58,42.0,77.0,35.5,-293.0,4.927783999999999,16.585846000000004,1
2026-02-22 18:19:02,27.0,76.0,35.5,-170.00000000000003,2.4237254,0.818161700000001,1
2026-02-22 18:19:06,74.0,76.0,35.5,-335.0,0.5129248499999999,1.0251249000000016,0
2026-02-22 18:19:10,41.0,75.0,35.5,-113.0,8.147759,6.987132500000001,1
2026-02-22 18:19:14,41.0,75.0,35.5,-208.0,4.922816,1.2946483999999998,1
2026-02-22 18:19:26,24.0,75.0,35.5,-112.0,3.2153041,1.1676184999999997,1
2026-02-22 18:20:10,42.0,75.0,35.5,-169.0,3.015933,0.4169347600000002,1
2026-02-22 18:20:22,39.0,78.0,35.5,-298.0,4.7230425,118.08139,1
2026-02-22 18:20:35,32.0,78.0,35.5,-301.0,5.801414,4.518245,1
2026-02-22 18:20:43,35.0,78.0,35.5,-182.0,2.0652733,1.4436035999999994,1
2026-02-22 18:20:51,35.0,78.0,35.5,-211.0,0.3649951199999999,0.24973350999999866,1
2026-02-22 18:20:55,74.0,77.0,35.5,-232.0,2.4886203,87.595695,0
2026-02-22 18:21:03,37.0,78.0,35.6,-372.0,6.071788,72.94038,1
2026-02-22 18:21:07,46.0,78.0,35.6,-617.0,4.659549,4.037967700000003,0
2026-02-22 18:21:11,42.0,78.0,35.6,-287.0,2.4808192,57.557827,1
2026-02-22 18:21:15,86.0,78.0,35.6,-197.00000000000003,0.6617304000000002,0.3468983200000011,0
2026-02-22 18:21:23,49.0,77.0,35.6,-165.00000000000003,3.8484626000000004,117.00904,1
2026-02-22 18:21:31,45.0,77.0,35.6,-248.0,5.4064236,3.0105804999999997,1
2026-02-22 18:21:43,68.0,78.0,35.6,-192.99999999999997,3.4978073,3.045064,0
2026-02-22 18:21:51,26.0,75.0,35.6,-114.99999999999994,4.3006167,6.849058599999999,1
2026-02-22 18:21:55,26.0,75.0,35.6,-119.99999999999997,0.17482719999999996,0.24141651000000053,1
2026-02-22 18:21:59,39.0,76.0,35.9,-182.99999999999997,1.3029712,0.7089945700000015,1
2026-02-22 18:22:19,33.0,68.0,35.9,-218.0,1.8895102,59.49262,1
2026-02-22 18:22:23,46.0,68.0,35.9,-371.0,2.8881059,120.16242,1
2026-02-22 18:22:35,38.0,69.0,35.9,-243.0,2.7261763,124.9527,1
2026-02-22 18:22:39,48.0,68.0,35.9,-213.0,2.4910374,104.54863,1
2026-02-22 18:22:43,44.0,67.0,35.9,-407.0,2.305523,64.05458,1
2026-02-22 18:22:55,35.0,67.0,35.9,-197.00000000000003,0.05671770500000006,0.02205688500000136,1
2026-02-22 18:22:59,35.0,67.0,35.9,-202.0,1.7411766999999998,0.6145044599999991,1
2026-02-22 18:23:03,37.0,68.0,35.9,-122.00000000000006,2.9972956,0.5083940600000005,1
